templateId	text	templateText
13	Благодарю)	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю за помощь!	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю вас.	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Отлично! Благодарю!	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Да, благодарю	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю за ответ.	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю за помощь	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю))	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	благодарю !	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю!!!	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Супер, благодарю!	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Чудесно, благодарю Вас! Вы очень помогли =)	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Увидела. Благодарю	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Ясно.Благодарю	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Хорошо, благодарю	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
77	тест	Тест пройден
77	тестовое сообщение	Тест пройден
77	тестирование	Тест пройден
77	тестовое письмо	Тест пройден
77	test 	Тест пройден
77	слово тест	Тест пройден
77	это тест	Тест пройден
77	тест для эксперта	Тест пройден
77	доюрый день, тест	Тест пройден
77	Добрый день тест	Тест пройден
77	Добрый день. запрос тестовый	Тест пройден
77	Добрый день! тест	Тест пройден
77	тестовая проверка	Тест пройден
77	ТЭСТ	Тест пройден
77	это просто тест	Тест пройден
77	проверки связи - тест	Тест пройден
77	просто тест	Тест пройден
77	Здравствуйте. тест.	Тест пройден
77	добрый день. тест	Тест пройден
77	Добрый день. Тест.	Тест пройден
77	Добрый день! Тест.	Тест пройден
77	Добрый день! Это тест	Тест пройден
77	test	Тест пройден
77	Здравствуйте тест	Тест пройден
77	Провожу Тестирование )	Тест пройден
77	тест тест прод	Тест пройден
88	проверка связи	Успешно!
88	добрый день. проверка связи.	Успешно!
88	Проверка связи, спасибо	Успешно!
88	Проверка связи. спасибо	Успешно!
88	добрый день. проверка связи	Успешно!
88	проверка	Успешно!
88	добрый день, это проверка связи	Успешно!
88	это проверка связи	Успешно!
88	спасибо,проверка связи	Успешно!
88	Извините. пожалуйста, проверка связи от менеджера)	Успешно!
88	проверка связи)	Успешно!
88	проверка связи)))	Успешно!
88	Здравствуйте! проверка связи	Успешно!
88	Спасибо, проверка связи.	Успешно!
88	Добрый день.Проверка связи.	Успешно!
88	проверка связи.	Успешно!
88	Спасибо.. проверка связи с Вашим сотрудником!!	Успешно!
88	проверка связи. спасибо за оперативность	Успешно!
