templateId	text	templateText
13	Спасибо за ответ.	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	ок.спасибо.	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Спасибо.Всего доброго.	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	ок, спасибо.	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	спасибо большое))	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	ок спасибо	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	ок. спасибо	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Спасибо большое !	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Большое спасибо !!!!!	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	поняла, спасибо !	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Поняла, спасибо большое)))	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Спасибо. Поняла	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Хорошо, спасибо, я поняла	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Поняла. Спасибо	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Спасибо. Отлично	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Хорошо. Спасибо.	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Хорошо. Спасибо	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Отлично, спасибо.	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	спасибо)))	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	да, конечно. Спасибо	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Конечно, спасибо	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Да, спасибо.	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Большое спасибо за ответ.	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Понятно. Спасибо!	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	понятно спасибо	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	понятно. спасибо	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Огромное спасибо за помощь	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Огромное Вам спасибо!	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Спасибо, буду здать	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Спасибо, буду знать	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю!	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю.	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	благодарю Вас))	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю Вас!	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю за ответ	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	благодарю вас	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю за ответ!	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю)	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю за помощь!	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю вас.	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Отлично! Благодарю!	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Да, благодарю	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю за ответ.	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю за помощь	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю))	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	благодарю !	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Благодарю!!!	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Супер, благодарю!	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Чудесно, благодарю Вас! Вы очень помогли =)	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Увидела. Благодарю	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Ясно.Благодарю	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
13	Хорошо, благодарю	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
14	рикитикитави	Вот ссылка по вашему вопросу https://www.1gl.ru/#/document/99/578322412/actual/
15	пособие 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg
15	пособия 2022 года	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg
15	пособия в 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg
15	пособие в 2022 году	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg
15	пособие 2022 года	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg
15	пособия 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg
15	пособие в 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg
15	пособия в 2022 году	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg
15	как оформлять пособия в 2022г	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg
15	Как оформлять и платить пособия в 2022 году	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg
15	как оформить пособие в 2022 году	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg
15	как оформлять пособие в 2022 году	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg
15	как оформлять пособия в 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg
15	как оформлять и платить пособия в 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg
15	как оформлять пособия в 2022 году	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg
16	срок выплаты отпускных	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKs
16	срок выплат отпускных	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKs
16	сроки выплаты отпускных	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKs
16	срок выплаты отпусков	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKs
16	Добрый день! срок выплаты отпускных	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKs
16	Здравствуйте, срок выплаты отпускных	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKs
16	Добрый день, срок выплаты отпускных	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKs
16	Добрый день! Срок выплаты отпускных?	Вот ссылка по вашему вопросу https://links.action-media.ru/UTKs
17	рикитикитави	Вот ссылка по вашему вопросу https://www.1gl.ru/#/document/99/578322412/actual/
18	рикитикитави	Вот ссылка по вашему вопросу https://www.1gl.ru/#/document/99/578322412/actual/
19	Как работать бухгалтеру в условиях санкций?	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVn
19	как бухгалтеру работать в условиях санкций	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVn
19	как бухгалтеру работать в условиях санкций?	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVn
19	как бухгалтеру работать в период санкций	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVn
19	как работать бухгалтеру в условиях санкций	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVn
19	работа санкций	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVn
19	работа санкции	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVn
20	рикитикитави	Вот ссылка по вашему вопросу https://www.1gl.ru/#/document/99/578322412/actual/
21	рикитикитави	Вот ссылка по вашему вопросу https://www.1gl.ru/#/document/99/578322412/actual/
22	Изменения сентябрь 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменения сентября 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменения в сентябре 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменения сентября 2022г	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменения сентября 2022 года	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменения сентября	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменения в сентябре	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	главное в сентябре	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменения сентябрь	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменения с сентября 2022 года	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменения с сентября 2022г	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменения с сентября 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменения с сентября 2022 г	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	Изменения в работе с 1 сентября	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменения с сентября	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменения на сентябрь	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменение на сентябрь	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	Изменения за сентябрь	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	Изменения с 1 сентября	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменения с 1 сентября 2022г.	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменения с 1 сентября 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	изменения с 1 сентября 2022года	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	добрый день. Изменение с 1 сентября 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
22	добрый день. изменения с 1 сентября 2022г.	Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu
23	рикитикитави	Вот ссылка по вашему вопросу https://www.1gl.ru/#/document/99/578322412/actual/
24	аптечка	Вот ссылка по вашему вопросу https://links.action-media.ru/UTPk
24	аптечки	Вот ссылка по вашему вопросу https://links.action-media.ru/UTPk
24	как учесть аптечку	Вот ссылка по вашему вопросу https://links.action-media.ru/UTPk
24	как учесть аптечки	Вот ссылка по вашему вопросу https://links.action-media.ru/UTPk
25	мрот 2022г	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv
25	мрот 2022 г	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv
25	мрот на 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv
25	мрот 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv
25	мрот в 2022 году	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv
25	мрот на 2022 год	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv
25	Добрый день. МРОТ 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv
25	Добрый день! МРОТ 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv
25	добрый день, мрот 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv
25	что изменить в расчетах из-за нового мрот в 2022 году	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv
25	повышение мрот 2022	Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv
26	рикитикитави	Вот ссылка по вашему вопросу https://www.1gl.ru/#/document/99/578322412/actual/
27	реальность расходов по ст.54.1 НК	Вот ссылка по вашему вопросу https://links.action-media.ru/UTzE
27	реальность расходов по ст. 54.1 НК	Вот ссылка по вашему вопросу https://links.action-media.ru/UTzE
27	реальность расходов по статье 54.1 НК	Вот ссылка по вашему вопросу https://links.action-media.ru/UTzE
27	реальность расходов по ст 54.1 нк	Вот ссылка по вашему вопросу https://links.action-media.ru/UTzE
28	как снизить расходы на зарплату	Вот ссылка по вашему вопросу https://links.action-media.ru/UTz1
28	как сократить расходы на заработную плату	Вот ссылка по вашему вопросу https://links.action-media.ru/UTz1
28	как сократить расходы на зарплату	Вот ссылка по вашему вопросу https://links.action-media.ru/UTz1
28	как сократить расходы на зп	Вот ссылка по вашему вопросу https://links.action-media.ru/UTz1
29	как оформлять платежное поручение на зарплату	Вот ссылка по вашему вопросу https://links.action-media.ru/UTzV
29	Как оформлять платежки на зарплату	Вот ссылка по вашему вопросу https://links.action-media.ru/UTzV
29	как оформлять платежные поручения на зарплату	Вот ссылка по вашему вопросу https://links.action-media.ru/UTzV
29	платежки на зарплату	Вот ссылка по вашему вопросу https://links.action-media.ru/UTzV
